Datetime,Open,High,Low,Close,Adj Close,Volume
2017-08-11,827.203369140625,874.5250244140625,879.0,865.5750122070312,872.5,3179918
2017-08-14,831.057861328125,878.5999755859375,887.4749755859375,874.0,876.5,1788542
2017-08-16,842.4321899414062,890.625,894.9000244140625,874.2750244140625,881.1749877929688,2213416
2017-08-17,834.9359741210938,882.7000122070312,890.4749755859375,876.875,888.125,2727434
2017-08-18,828.6694946289062,876.0750122070312,880.5,871.5,880.0,1853732
2017-08-21,824.4365844726562,871.5999755859375,879.5,869.0999755859375,877.0,2004862
2017-08-22,826.23388671875,873.5,877.0,868.4000244140625,875.6500244140625,3304778
2017-08-23,838.270263671875,886.2249755859375,888.9749755859375,875.0,875.0,1680262
2017-08-24,833.5645141601562,881.25,887.4749755859375,879.5750122070312,887.4500122070312,3939138
2017-08-28,833.4461669921875,881.125,885.5750122070312,879.1749877929688,881.2000122070312,753892
2017-08-29,825.8318481445312,873.0750122070312,879.5,869.0,879.5,2459298
2017-08-30,836.4258422851562,884.2750244140625,885.0,875.0250244140625,875.9749755859375,1347160
2017-08-31,840.1619873046875,888.2249755859375,889.9249877929688,878.2000122070312,886.0,3651718
2017-09-01,835.9763793945312,883.7999877929688,890.7249755859375,880.5499877929688,890.5,1147586
2017-09-04,828.0783081054688,875.4500122070312,882.5,873.0499877929688,882.5,1821262
2017-09-05,830.1829833984375,877.6749877929688,882.4500122070312,875.5,878.5,1841218
2017-09-06,832.3348388671875,879.9500122070312,881.4000244140625,869.0,871.875,2875816
2017-09-07,835.4799194335938,883.2750244140625,888.375,880.0499877929688,880.0499877929688,3473210
2017-09-08,845.4590454101562,893.8250122070312,895.0,885.5,886.7000122070312,4155832
2017-09-11,862.3430786132812,911.6749877929688,914.5,895.0999755859375,896.5,5738838
2017-09-12,867.9474487304688,917.5999755859375,919.9500122070312,909.1500244140625,913.8499755859375,3343840
2017-09-13,871.0925903320312,920.9249877929688,924.5,912.0,917.5,2497688
2017-09-14,869.9338989257812,919.7000122070312,926.25,915.75,920.0750122070312,4077008
2017-09-15,874.4505004882812,924.4749755859375,925.9000244140625,916.7249755859375,918.0,1883666
2017-09-18,879.889404296875,930.2249755859375,932.2249755859375,926.25,926.7750244140625,2042464
2017-09-19,874.80517578125,924.8499755859375,934.0,923.7750244140625,932.4500122070312,2120734
2017-09-20,874.4031982421875,924.4249877929688,930.7249755859375,922.625,924.0,1723064
2017-09-21,869.7920532226562,919.5499877929688,924.25,915.3499755859375,924.0,3856248
2017-09-22,862.6978149414062,912.0499877929688,919.4749755859375,910.0,917.4000244140625,4121762
2017-09-25,851.181640625,899.875,911.2249755859375,896.2999877929688,911.2249755859375,5074614
2017-09-26,847.6583251953125,896.1500244140625,898.2999877929688,892.5,894.5250244140625,5719366
2017-09-27,840.1857299804688,888.25,902.7999877929688,885.0,898.0,3668610
2017-09-28,849.0770874023438,897.6500244140625,899.5,881.6500244140625,887.0,13823232
2017-09-29,853.9956665039062,902.8499755859375,911.0,898.125,900.0499877929688,3106816
2017-10-03,855.4854736328125,904.4249877929688,910.5,898.5499877929688,904.0,2197212
2017-10-04,849.8810424804688,898.5,905.9500122070312,896.6749877929688,903.9500122070312,3312552
2017-10-05,850.6376953125,899.2999877929688,902.5,896.5499877929688,897.5,1668098
2017-10-06,851.3471069335938,900.0499877929688,902.2249755859375,897.0,899.0,1515330
2017-10-09,849.171630859375,897.75,901.5,895.25,899.4000244140625,1531246
2017-10-10,852.5767822265625,901.3499755859375,907.4749755859375,896.3250122070312,899.5,1899090
2017-10-11,846.6414184570312,895.0750122070312,907.625,893.7999877929688,901.625,2633720
2017-10-12,860.1912231445312,909.4000244140625,910.7249755859375,894.0,897.5499877929688,2690780
2017-10-13,875.3255004882812,925.4000244140625,928.2750244140625,911.0,913.3499755859375,3216732
2017-10-16,878.3286743164062,928.5750122070312,936.625,921.0,930.0,1637272
2017-10-17,875.5382690429688,925.625,926.8499755859375,919.5499877929688,925.0,1306644
2017-10-18,883.6965942382812,934.25,937.5,919.5,920.5,1963360
2017-10-19,874.1904296875,924.2000122070312,932.5,920.3250122070312,930.9000244140625,285004
2017-10-23,881.2372436523438,931.6500244140625,934.8499755859375,918.0250244140625,929.9500122070312,2081446
2017-10-24,883.034423828125,933.5499877929688,939.7999877929688,926.5,931.5,5664436
2017-10-25,848.982421875,897.5499877929688,931.5,892.5,930.0,10683604
2017-10-26,849.1007080078125,897.6749877929688,905.0,878.9249877929688,884.0,14285732
2017-10-27,847.0670166015625,895.5250244140625,903.75,889.5,902.2000122070312,3736044
2017-10-30,858.3939819335938,907.5,908.0,896.2000122070312,899.125,2711176
2017-10-31,855.3199462890625,904.25,905.75,899.625,905.75,2341230
2017-11-01,861.3263549804688,910.5999755859375,912.5,906.0,907.5499877929688,2095306
2017-11-02,861.7520141601562,911.0499877929688,914.9000244140625,908.4749755859375,911.5,2368972
2017-11-03,865.8192749023438,915.3499755859375,920.0,910.7999877929688,912.8499755859375,1905244
2017-11-06,864.8261108398438,914.2999877929688,920.0,911.2999877929688,912.5,3074122
2017-11-07,862.508544921875,911.8499755859375,922.4749755859375,910.375,919.0,3723188
2017-11-08,863.57275390625,912.9749755859375,916.7999877929688,909.5,912.5999755859375,1641572
2017-11-09,864.4713134765625,913.9249877929688,917.5,910.5499877929688,913.5,1556654
2017-11-10,861.70458984375,911.0,917.4000244140625,906.1749877929688,910.8499755859375,3872180
2017-11-13,857.7083129882812,906.7750244140625,911.5750122070312,897.5,911.0,1667936
2017-11-14,852.4112548828125,901.1749877929688,909.5,900.0,907.9500122070312,2356234
2017-11-15,851.4181518554688,900.125,901.8250122070312,894.0,899.0,3074184
2017-11-16,854.9415283203125,903.8499755859375,908.0,897.5999755859375,902.0,2006486
2017-11-17,863.3836669921875,912.7750244140625,919.1500244140625,906.5750122070312,914.3499755859375,3179386
2017-11-20,869.3426513671875,919.0750122070312,919.8499755859375,914.5,914.5,1196212
2017-11-21,873.173583984375,923.125,925.0,918.0499877929688,918.7249755859375,1137766
2017-11-22,877.4300537109375,927.625,930.0,922.2750244140625,924.8499755859375,2830398
2017-11-23,871.5655517578125,921.4249877929688,930.0,919.0,929.5,1616290
2017-11-24,875.6091918945312,925.7000122070312,928.9000244140625,920.5,921.5,2601842
2017-11-27,878.5178833007812,928.7750244140625,931.0,922.7999877929688,924.5,1935236
2017-11-28,882.206787109375,932.6749877929688,935.5,927.9249877929688,928.0,2545270
2017-11-29,885.9667358398438,936.6500244140625,937.75,927.9000244140625,932.5,1637292
2017-11-30,876.6969604492188,926.8499755859375,936.9749755859375,920.0,934.3499755859375,2898156
2017-12-01,874.0957641601562,924.0999755859375,930.0,922.0499877929688,927.4500122070312,1929074
2017-12-04,867.42724609375,917.0499877929688,927.4500122070312,915.0499877929688,927.4500122070312,1820966
2017-12-05,860.9715576171875,910.2249755859375,914.2750244140625,903.5,913.0,1946680
2017-12-06,852.8605346679688,901.6500244140625,910.6749877929688,899.5,909.9749755859375,3197560
2017-12-07,855.8638305664062,904.8250122070312,908.2999877929688,901.5499877929688,903.3250122070312,2115652
2017-12-08,870.4068603515625,920.2000122070312,926.5,907.0,907.0,4478200
2017-12-11,873.2444458007812,923.2000122070312,925.875,920.0,924.0,1599116
2017-12-12,860.71142578125,909.9500122070312,924.9500122070312,907.9749755859375,924.5499877929688,1205294
2017-12-13,861.3972778320312,910.6749877929688,922.5,907.5499877929688,910.0250244140625,1453730
2017-12-14,869.29541015625,919.0250244140625,920.0,906.0,912.0,1841546
2017-12-15,886.0376586914062,936.7249755859375,944.0,927.75,928.0,6225062
2017-12-18,888.6387939453125,939.4749755859375,949.5,904.6500244140625,927.5,6148994
2017-12-19,891.263671875,942.25,946.8250122070312,938.0750122070312,939.9000244140625,2476056
2017-12-20,883.5310668945312,934.0750122070312,951.5499877929688,931.8250122070312,949.4500122070312,4671752
2017-12-21,883.6019897460938,934.1500244140625,942.5,932.5999755859375,939.9500122070312,3427272
2017-12-22,887.5510864257812,938.3250122070312,940.0,930.875,939.5,2235452
2017-12-26,883.6256713867188,934.1749877929688,941.4000244140625,928.3499755859375,940.5,3392848
2017-12-27,878.1394653320312,928.375,935.1500244140625,925.5750122070312,935.0499877929688,1744692
2017-12-28,888.2131958007812,939.0250244140625,940.4500122070312,929.0,929.4500122070312,4350260
2017-12-29,885.541015625,936.2000122070312,939.5999755859375,934.0750122070312,938.4000244140625,3172936
2018-01-01,877.0753784179688,927.25,940.375,925.25,936.3499755859375,3290258
2018-01-02,885.5173950195312,936.1749877929688,937.5,929.2750244140625,929.2750244140625,2388158
2018-01-03,876.200439453125,926.3250122070312,939.125,925.5999755859375,937.5,2265644
2018-01-04,879.6292114257812,929.9500122070312,932.75,926.5,926.5,1186888
2018-01-05,881.379150390625,931.7999877929688,934.0250244140625,927.7750244140625,931.5,1435434
2018-01-08,879.9603881835938,930.2999877929688,935.3499755859375,928.875,932.5,2285154
2018-01-09,881.4263916015625,931.8499755859375,934.9249877929688,927.5,931.0,2652764
2018-01-10,881.6629028320312,932.0999755859375,933.9500122070312,928.6500244140625,932.5999755859375,2307944
2018-01-11,885.6119995117188,936.2750244140625,938.0,928.125,932.0999755859375,2029548
2018-01-12,882.1831665039062,932.6500244140625,939.0750122070312,930.0,936.5,2168354
2018-01-15,897.5302124023438,948.875,952.2000122070312,929.9249877929688,934.9749755859375,6288222
2018-01-16,898.6652221679688,950.0750122070312,955.0,942.625,951.7249755859375,3222692
2018-01-17,894.101318359375,945.25,951.2750244140625,943.5,948.5,1452748
2018-01-18,914.8163452148438,967.1500244140625,977.0,959.0250244140625,962.0,8324770
2018-01-19,923.281982421875,976.0999755859375,979.9500122070312,959.625,967.5750122070312,5727994
2018-01-22,928.5552978515625,981.6749877929688,994.0,976.5750122070312,980.0,4424884
2018-01-23,922.8564453125,975.6500244140625,983.3499755859375,971.6500244140625,982.5,2523898
2018-01-24,925.859619140625,978.8250122070312,984.5,975.2999877929688,976.2750244140625,2395284
2018-01-25,934.04150390625,987.4749755859375,990.0,975.25,976.9500122070312,4361834
2018-01-29,945.7232666015625,999.8250122070312,1003.4749755859375,989.0,989.0,4117946
2018-01-30,943.760498046875,997.75,1000.9500122070312,992.0750122070312,998.9000244140625,3198780
2018-01-31,948.58447265625,1002.8499755859375,1006.75,993.5,994.7000122070312,3471674
2018-02-01,941.7032470703125,995.5750122070312,1007.5,992.6500244140625,1003.0,3260710
2018-02-02,921.295654296875,974.0,994.9500122070312,970.75,993.0,3673062
2018-02-05,905.14453125,956.9249877929688,967.625,952.9249877929688,959.0,3963392
2018-02-06,897.0809326171875,948.4000244140625,956.0,918.1500244140625,930.0,5374902
2018-02-07,885.730224609375,936.4000244140625,953.5,931.2000122070312,953.5,4182486
2018-02-08,889.5847778320312,940.4749755859375,949.2999877929688,933.25,942.0,2585722
2018-02-09,874.7105712890625,924.75,932.3499755859375,922.0499877929688,923.9500122070312,3204476
2018-02-12,887.5510864257812,938.3250122070312,943.0,927.5750122070312,930.0,2190554
2018-02-14,890.6253051757812,941.5750122070312,948.9500122070312,937.3250122070312,944.9000244140625,1788594
2018-02-15,890.0339965820312,940.9500122070312,947.375,937.5,944.8499755859375,2457612
2018-02-16,888.4732666015625,939.2999877929688,947.4249877929688,937.8250122070312,941.9500122070312,1791760
2018-02-19,888.2841186523438,939.0999755859375,943.7999877929688,929.5250244140625,941.2999877929688,1827276
2018-02-20,881.18994140625,931.5999755859375,942.9249877929688,929.4000244140625,942.375,2042034
2018-02-21,878.4468994140625,928.7000122070312,934.2750244140625,926.0999755859375,933.9749755859375,1376536
2018-02-22,876.4605102539062,926.5999755859375,930.0,920.7750244140625,925.0,6626798
2018-02-23,889.3955688476562,940.2750244140625,942.4249877929688,925.2000122070312,928.4500122070312,2038374
2018-02-26,904.056884765625,955.7750244140625,957.4000244140625,941.7750244140625,944.0499877929688,2394442
2018-02-27,899.80029296875,951.2750244140625,960.875,950.0,957.375,2393664
2018-02-28,891.121826171875,942.0999755859375,947.7249755859375,939.0,944.7750244140625,2033182
2018-03-01,886.4632568359375,937.1749877929688,946.6500244140625,934.0,939.6500244140625,1954920
2018-03-05,884.38232421875,934.9749755859375,939.0,929.125,937.0750122070312,1890732
2018-03-06,873.173583984375,923.125,939.9500122070312,919.75,935.0,2288414
2018-03-07,866.7178955078125,916.2999877929688,926.7000122070312,914.25,920.0,2814082
2018-03-08,876.2949829101562,926.4249877929688,929.25,916.0,919.9000244140625,2759362
2018-03-09,875.4437255859375,925.5250244140625,932.625,922.0,927.4749755859375,2054054
2018-03-12,883.1054077148438,933.625,934.7249755859375,926.7000122070312,930.0999755859375,3278558
2018-03-13,879.7947998046875,930.125,942.375,927.5,933.7249755859375,2562100
2018-03-14,881.8047485351562,932.25,933.9500122070312,924.0,928.0,1840196
2018-03-15,889.5137939453125,940.4000244140625,943.75,932.5999755859375,932.5999755859375,2935462
2018-03-16,876.3659057617188,926.5,940.5499877929688,923.2750244140625,940.0,3948168
2018-03-19,873.646484375,923.625,930.0,921.5750122070312,926.5,3919370
2018-03-20,869.981201171875,919.75,927.9500122070312,917.625,922.5499877929688,1828686
2018-03-21,879.1563720703125,929.4500122070312,931.5999755859375,921.6500244140625,924.0,2960570
2018-03-22,883.3418579101562,933.875,940.0,927.5499877929688,929.4500122070312,3336612
2018-03-23,870.9507446289062,920.7750244140625,926.5499877929688,918.625,923.3250122070312,3595076
2018-03-26,895.4965209960938,946.7249755859375,950.0,916.75,919.9500122070312,5250884
2018-03-27,895.094482421875,946.2999877929688,949.5,938.0,946.9000244140625,3068418
2018-03-28,892.0203857421875,943.0499877929688,949.8499755859375,938.0250244140625,941.4749755859375,4418754
2018-04-02,913.35009765625,965.5999755859375,967.875,945.25,945.25,2298184
2018-04-03,906.1140747070312,957.9500122070312,962.8499755859375,955.5,961.9749755859375,2039942
2018-04-04,890.6724853515625,941.625,962.4749755859375,939.2249755859375,956.4749755859375,1857054
2018-04-05,902.8035888671875,954.4500122070312,957.0,945.0999755859375,950.6500244140625,2429446
2018-04-06,909.6611938476562,961.7000122070312,963.2249755859375,952.9000244140625,956.0999755859375,1860004
2018-04-09,917.0628662109375,969.5250244140625,971.0,958.2000122070312,959.4000244140625,2001768
2018-04-10,908.4552001953125,960.4249877929688,971.5,956.75,971.5,3033618
2018-04-11,907.50927734375,959.4249877929688,960.0,952.7000122070312,957.9500122070312,1435406
2018-04-12,912.215087890625,964.4000244140625,966.4500122070312,952.9500122070312,958.0,2356258
2018-04-13,910.4178466796875,962.5,970.0,959.5499877929688,964.0,1648586
2018-04-16,918.5053100585938,971.0499877929688,975.0,959.9249877929688,960.0,1423872
2018-04-17,921.5321655273438,974.25,975.5,967.0499877929688,971.75,1333916
2018-04-18,914.0123291015625,966.2999877929688,976.75,965.0250244140625,975.5,1356360
2018-04-19,917.0390625,969.5,972.4000244140625,966.5,970.0,1584516
2018-04-20,925.0319213867188,977.9500122070312,980.5,966.0750122070312,970.5,4680690
2018-04-23,915.5020751953125,967.875,989.5,930.1500244140625,989.5,7652310
2018-04-24,915.1473999023438,967.5,974.0250244140625,963.0,967.5,2518708
2018-04-25,908.4078369140625,960.375,969.0,956.0,963.9500122070312,2010296
2018-04-26,912.90087890625,965.125,969.5999755859375,955.625,958.4000244140625,3923740
2018-04-27,909.6611938476562,961.7000122070312,967.75,956.25,966.5,2888504
2018-04-30,919.5457763671875,972.1500244140625,977.4000244140625,964.4000244140625,965.0,2304776
2018-05-02,931.4639892578125,984.75,989.0,973.0,975.0,3550024
2018-05-03,930.7072143554688,983.9500122070312,987.4500122070312,973.0,984.0250244140625,2076386
2018-05-04,940.4498291015625,994.25,995.0,983.1500244140625,985.0,3440718
2018-05-07,935.2001953125,988.7000122070312,993.6500244140625,987.5,990.8250122070312,2632064
2018-05-08,930.3052368164062,983.5250244140625,989.9500122070312,977.2999877929688,989.625,3550282
2018-05-09,935.6731567382812,989.2000122070312,990.25,978.0750122070312,978.0750122070312,2163666
2018-05-10,942.436279296875,996.3499755859375,999.5,991.0,994.2999877929688,3585836
2018-05-11,951.44580078125,1005.875,1008.5,993.0,996.3499755859375,3028534
2018-05-14,956.1753540039062,1010.875,1013.7000122070312,1006.2000122070312,1008.5999755859375,2371458
2018-05-15,963.7660522460938,1018.9000244140625,1032.5,1013.3499755859375,1013.5250244140625,4913342
2018-05-16,956.9320068359375,1011.6749877929688,1024.5,1008.5750122070312,1015.2750244140625,3420802
2018-05-17,959.012939453125,1013.875,1022.2249755859375,1006.25,1011.9249877929688,3307738
2018-05-18,951.6350708007812,1006.0750122070312,1012.3499755859375,1001.75,1012.3499755859375,2608730
2018-05-21,942.6018676757812,996.5250244140625,1010.5,993.0250244140625,1008.0499877929688,2424054
2018-05-22,941.1119995117188,994.9500122070312,1006.9749755859375,992.75,999.3499755859375,1980186
2018-05-23,930.5180053710938,983.75,997.0,981.7000122070312,993.9000244140625,2863146
2018-05-24,939.2674560546875,993.0,995.125,978.1749877929688,983.5499877929688,2260372
2018-05-25,950.0032958984375,1004.3499755859375,1008.0,994.9500122070312,995.0,2379794
2018-05-28,965.8469848632812,1021.0999755859375,1026.0,1003.0,1003.9000244140625,2551970
2018-05-29,961.3067016601562,1016.2999877929688,1026.3499755859375,1014.4000244140625,1019.0,1675622
2018-05-30,968.7557373046875,1024.175048828125,1026.5,1008.1500244140625,1009.8499755859375,2433498
2018-05-31,1018.3035888671875,1069.7249755859375,1080.0,1040.0,1050.0,19819596
2018-06-01,1004.5720825195312,1055.300048828125,1069.0,1050.5,1058.0,10575678
2018-06-04,973.9198608398438,1023.0999755859375,1078.5,1018.9749755859375,1075.0,44398162
2018-06-05,982.20166015625,1031.800048828125,1033.4749755859375,1011.5,1025.0,8552730
2018-06-06,979.2268676757812,1028.675048828125,1032.4000244140625,1022.5,1030.0999755859375,4891000
2018-06-07,981.5352783203125,1031.0999755859375,1039.9000244140625,1026.5999755859375,1036.5999755859375,5281948
2018-06-08,975.4192504882812,1024.675048828125,1030.625,1017.5,1029.5,3090444
2018-06-11,972.0635986328125,1021.1500244140625,1031.4749755859375,1019.4000244140625,1025.949951171875,3545594
2018-06-12,972.8013916015625,1021.9249877929688,1026.3499755859375,1019.2000122070312,1025.949951171875,2617128
2018-06-13,966.8992919921875,1015.7249755859375,1027.4000244140625,1012.0499877929688,1026.0,3948980
2018-06-14,969.7313232421875,1018.7000122070312,1022.5,1012.5,1015.0,8463788
2018-06-15,966.0188598632812,1014.7999877929688,1019.4500122070312,1011.1500244140625,1013.0,5440408
2018-06-18,961.0449829101562,1009.5750122070312,1019.4000244140625,1004.5499877929688,1015.0499877929688,3743702
2018-06-19,963.1154174804688,1011.75,1020.3499755859375,1009.6500244140625,1012.4749755859375,5490576
2018-06-20,978.6557006835938,1028.074951171875,1029.0,1012.5,1013.0,4525856
2018-06-21,979.3458862304688,1028.800048828125,1035.4000244140625,1023.5250244140625,1030.0,6755352
2018-06-22,991.60205078125,1041.675048828125,1044.4000244140625,1024.925048828125,1028.4749755859375,3924490
2018-06-25,997.1231079101562,1047.4749755859375,1048.9000244140625,1036.5250244140625,1041.5250244140625,3496168
2018-06-26,996.5282592773438,1046.8499755859375,1051.5,1039.925048828125,1043.0250244140625,4580966
2018-06-27,1005.5238037109375,1056.300048828125,1059.75,1045.0,1046.5,9563402
2018-06-28,1014.21044921875,1065.425048828125,1070.0,1055.5999755859375,1057.5,18766770
2018-06-29,1003.5485229492188,1054.2249755859375,1070.0,1052.550048828125,1060.8499755859375,9729060
2018-07-02,986.7947998046875,1036.625,1054.199951171875,1031.625,1054.175048828125,4932438
2018-07-03,985.3430786132812,1035.0999755859375,1042.5,1032.800048828125,1036.625,3431550
2018-07-04,1001.2164306640625,1051.7750244140625,1054.0250244140625,1034.5,1038.125,3048996
2018-07-05,1010.8309326171875,1061.875,1064.5,1046.2750244140625,1052.5,4867984
2018-07-06,1006.7376098632812,1057.574951171875,1067.7750244140625,1055.675048828125,1056.6500244140625,4060672
2018-07-09,1011.7352294921875,1062.824951171875,1065.0,1053.875,1060.925048828125,3091148
2018-07-10,1021.611572265625,1073.199951171875,1074.800048828125,1062.5,1064.949951171875,5475368
2018-07-11,1022.4920043945312,1074.125,1077.8499755859375,1067.4000244140625,1072.5250244140625,2928960
2018-07-12,1030.916748046875,1082.9749755859375,1089.925048828125,1076.0,1076.449951171875,4010334
2018-07-13,1038.032470703125,1090.449951171875,1095.4000244140625,1081.550048828125,1084.199951171875,3580594
2018-07-16,1032.2969970703125,1084.425048828125,1095.0250244140625,1081.875,1089.699951171875,4508668
2018-07-17,1036.05712890625,1088.375,1090.5,1081.625,1081.625,3180962
2018-07-18,1035.7952880859375,1088.0999755859375,1110.0,1086.824951171875,1093.5,8730136
2018-07-19,1040.5074462890625,1093.050048828125,1096.75,1085.5,1091.5,2652388
2018-07-20,1041.911376953125,1094.5250244140625,1101.425048828125,1085.550048828125,1093.050048828125,5003482
2018-07-23,1026.3948974609375,1078.2249755859375,1089.0,1069.0250244140625,1075.0,8440066
2018-07-24,1027.9656982421875,1079.875,1084.5,1073.5,1073.5,2604396
2018-07-25,1033.0111083984375,1085.175048828125,1088.4000244140625,1080.0,1082.324951171875,3519308
2018-07-26,1043.6011962890625,1096.300048828125,1101.7249755859375,1082.5,1082.5,10640546
2018-07-27,1048.1466064453125,1101.074951171875,1105.9749755859375,1092.3499755859375,1100.9749755859375,5277298
2018-07-30,1032.7967529296875,1084.949951171875,1099.5,1079.699951171875,1099.5,3584560
2018-07-31,1037.365966796875,1089.75,1092.949951171875,1075.0250244140625,1080.0,4430472
2018-08-01,1027.4659423828125,1079.3499755859375,1087.5,1075.8499755859375,1081.4000244140625,3035780
2018-08-02,1013.9009399414062,1065.0999755859375,1076.8499755859375,1060.675048828125,1076.75,4452852
2018-08-03,1009.8312377929688,1060.824951171875,1073.5250244140625,1057.0,1066.7750244140625,6802004
2018-08-06,1006.3330688476562,1057.1500244140625,1068.699951171875,1053.050048828125,1060.5,2872316
2018-08-07,1014.2340698242188,1065.449951171875,1067.25,1054.0,1062.5,3714228
2018-08-08,1016.828125,1068.175048828125,1075.9000244140625,1066.5250244140625,1067.925048828125,4972690
2018-08-09,1008.3321533203125,1059.25,1071.0,1047.324951171875,1071.0,4472204
2018-08-10,1006.4044799804688,1057.2249755859375,1061.9000244140625,1049.0,1061.75,2721470
2018-08-13,995.5523681640625,1045.824951171875,1051.9749755859375,1040.0,1042.0,5027126
2018-08-14,994.3387451171875,1044.550048828125,1052.5,1043.5999755859375,1049.0,2467982
2018-08-16,987.9608764648438,1037.8499755859375,1043.3499755859375,1033.199951171875,1041.5,5312580
2018-08-17,988.74609375,1038.675048828125,1046.5250244140625,1035.824951171875,1041.449951171875,3032664
2018-08-20,997.7182006835938,1048.0999755859375,1053.800048828125,1037.5,1037.5,3905568
2018-08-21,997.646728515625,1048.0250244140625,1056.0,1046.324951171875,1049.0,3888160
2018-08-23,989.9597778320312,1039.949951171875,1053.5,1038.425048828125,1052.5,6287276
2018-08-24,985.1764526367188,1034.925048828125,1046.800048828125,1033.0250244140625,1035.5,4857314
2018-08-27,990.2216186523438,1040.2249755859375,1044.25,1035.125,1038.5,6287394
2018-08-28,997.07568359375,1047.425048828125,1049.125,1039.4000244140625,1044.0,4986766
2018-08-29,989.29345703125,1039.25,1047.0250244140625,1036.375,1046.074951171875,4936846
2018-08-30,983.3916625976562,1033.050048828125,1043.949951171875,1030.925048828125,1041.800048828125,10913730
2018-08-31,981.0593872070312,1030.5999755859375,1039.375,1029.125,1034.5999755859375,7885750
2018-09-03,987.6514282226562,1037.5250244140625,1039.4749755859375,1031.75,1034.699951171875,3830804
2018-09-04,976.5852661132812,1025.9000244140625,1038.9749755859375,1024.5,1038.449951171875,3565268
2018-09-05,973.7532348632812,1022.9249877929688,1030.0999755859375,1017.7750244140625,1026.9000244140625,2820754
2018-09-06,976.775634765625,1026.0999755859375,1029.5,1016.2999877929688,1024.5,5201206
2018-09-07,979.0364990234375,1028.4749755859375,1030.0,1020.375,1025.5,2959650
2018-09-10,971.5162963867188,1020.5750122070312,1027.5,1012.5499877929688,1027.5,4299296
2018-09-11,952.12060546875,1000.2000122070312,1024.0,997.0750122070312,1023.1500244140625,9093268
2018-09-12,957.5704345703125,1005.9249877929688,1010.6749877929688,994.7750244140625,1000.9500122070312,6123004
2018-09-14,966.0188598632812,1014.7999877929688,1018.7000122070312,1009.4749755859375,1009.9249877929688,5167336
2018-09-17,948.2177734375,996.0999755859375,1011.4749755859375,994.0,1010.6500244140625,4669110
2018-09-18,946.789794921875,994.5999755859375,1004.9249877929688,990.4749755859375,997.4500122070312,4662868
2018-09-19,933.5341796875,980.6749877929688,999.0,978.25,997.4249877929688,8356132
2018-09-21,937.7703247070312,985.125,999.9249877929688,955.0999755859375,986.9500122070312,11305074
2018-09-24,916.5660400390625,962.8499755859375,986.0999755859375,957.5,983.625,6695396
2018-09-25,929.2743530273438,976.2000122070312,981.0,957.5,962.8499755859375,8341276
2018-09-26,936.7944946289062,984.0999755859375,989.0,977.6500244140625,981.4749755859375,7363362
2018-09-27,940.5784912109375,988.0750122070312,993.0,977.5750122070312,984.7000122070312,9176104
2018-09-28,954.8098754882812,1003.0250244140625,1007.7249755859375,988.5750122070312,990.3250122070312,7230358
2018-10-01,968.80322265625,1017.7249755859375,1021.0,998.9000244140625,1004.9000244140625,6224794
2018-10-03,966.7566528320312,1015.5750122070312,1026.0999755859375,1003.5,1015.2249755859375,7666074
2018-10-04,931.8207397460938,978.875,1008.9000244140625,971.5,1004.0,8985292
2018-10-05,935.4141845703125,982.6500244140625,995.0,970.0750122070312,976.9749755859375,7864590
2018-10-08,925.752197265625,972.5,984.5,965.0,982.5,10064010
2018-10-09,923.6578979492188,970.2999877929688,982.5,965.0,972.2000122070312,6229682
2018-10-10,936.2947998046875,983.5750122070312,991.125,967.75,972.5,7969966
2018-10-11,922.2062377929688,968.7750244140625,974.1500244140625,958.7999877929688,962.5,7179952
2018-10-12,943.2914428710938,990.9249877929688,998.5499877929688,971.0,972.5,4800160
2018-10-15,955.7617797851562,1004.0250244140625,1005.4000244140625,985.1500244140625,995.0,6292984
2018-10-16,948.4794921875,996.375,1009.0999755859375,993.75,1001.5,4703002
2018-10-17,939.8407592773438,987.2999877929688,1006.5,981.75,1003.0499877929688,3970398
2018-10-19,936.5803833007812,983.875,990.4249877929688,979.0,979.4500122070312,4933674
2018-10-22,951.4066162109375,999.4500122070312,1010.0,994.2999877929688,1007.0,10165580
2018-10-23,944.7193603515625,992.4249877929688,999.4500122070312,986.5,986.5,9714282
2018-10-24,948.2415161132812,996.125,1004.4000244140625,986.2999877929688,1002.0,9036168
2018-10-25,937.0801391601562,984.4000244140625,1001.7999877929688,981.2249755859375,986.7999877929688,14923528
2018-10-26,933.4627685546875,980.5999755859375,988.5999755859375,974.5,984.4000244140625,7577856
2018-10-29,916.8515625,963.1500244140625,982.4749755859375,947.5999755859375,982.0499877929688,8522140
2018-10-30,910.40234375,956.375,966.0,949.6500244140625,962.5,6914352
2018-10-31,909.92626953125,955.875,958.9500122070312,942.5,951.0250244140625,11724702
2018-11-01,910.1405029296875,956.0999755859375,965.0,948.0,965.0,9814526
2018-11-02,927.8702392578125,974.7249755859375,980.0,956.0,963.0,15046434
2018-11-05,930.98779296875,978.0,979.8250122070312,969.0,974.9500122070312,2852648
2018-11-06,926.4899291992188,973.2750244140625,988.0,971.4749755859375,977.5,4242794
2018-11-07,931.9159545898438,978.9749755859375,982.4749755859375,975.0,980.5,479380
2018-11-09,925.9425659179688,972.7000122070312,979.9500122070312,968.1500244140625,979.0999755859375,5050810
2018-11-12,914.3528442382812,960.5250244140625,981.0,958.5750122070312,975.75,3953882
